"year","state","state_po","county_name","county_fips","totalvotes","candidate","party","all_votes","pct_votes","candidate_rank"
2016,"NORTH CAROLINA","NC","WILKES",37193,31296,"DONALD TRUMP","REPUBLICAN",23752,"75.9",1
2016,"NORTH CAROLINA","NC","WILSON",37195,38135,"HILLARY CLINTON","DEMOCRAT",19663,"51.6",1
2016,"NORTH CAROLINA","NC","YADKIN",37197,17624,"DONALD TRUMP","REPUBLICAN",13880,"78.8",1
2016,"NORTH CAROLINA","NC","YANCEY",37199,9960,"DONALD TRUMP","REPUBLICAN",6385,"64.1",1
2016,"NORTH DAKOTA","ND","ADAMS",38001,1218,"DONALD TRUMP","REPUBLICAN",909,"74.6",1
2016,"NORTH DAKOTA","ND","BARNES",38003,5344,"DONALD TRUMP","REPUBLICAN",3160,"59.1",1
2016,"NORTH DAKOTA","ND","BENSON",38005,2011,"DONALD TRUMP","REPUBLICAN",929,"46.2",1
2016,"NORTH DAKOTA","ND","BILLINGS",38007,605,"DONALD TRUMP","REPUBLICAN",495,"81.8",1
2016,"NORTH DAKOTA","ND","BOTTINEAU",38009,3494,"DONALD TRUMP","REPUBLICAN",2494,"71.4",1
2016,"NORTH DAKOTA","ND","BOWMAN",38011,1787,"DONALD TRUMP","REPUBLICAN",1446,"80.9",1
2016,"NORTH DAKOTA","ND","BURKE",38013,1052,"DONALD TRUMP","REPUBLICAN",895,"85.1",1
2016,"NORTH DAKOTA","ND","BURLEIGH",38015,47979,"DONALD TRUMP","REPUBLICAN",32532,"67.8",1
2016,"NORTH DAKOTA","ND","CASS",38017,80821,"DONALD TRUMP","REPUBLICAN",39816,"49.3",1
2016,"NORTH DAKOTA","ND","CAVALIER",38019,2006,"DONALD TRUMP","REPUBLICAN",1357,"67.6",1
2016,"NORTH DAKOTA","ND","DICKEY",38021,2407,"DONALD TRUMP","REPUBLICAN",1667,"69.3",1
2016,"NORTH DAKOTA","ND","DIVIDE",38023,1219,"DONALD TRUMP","REPUBLICAN",867,"71.1",1
2016,"NORTH DAKOTA","ND","DUNN",38025,2243,"DONALD TRUMP","REPUBLICAN",1771,"79.0",1
2016,"NORTH DAKOTA","ND","EDDY",38027,1231,"DONALD TRUMP","REPUBLICAN",791,"64.3",1
2016,"NORTH DAKOTA","ND","EMMONS",38029,1981,"DONALD TRUMP","REPUBLICAN",1677,"84.7",1
2016,"NORTH DAKOTA","ND","FOSTER",38031,1719,"DONALD TRUMP","REPUBLICAN",1241,"72.2",1
2016,"NORTH DAKOTA","ND","GOLDEN VALLEY",38033,957,"DONALD TRUMP","REPUBLICAN",796,"83.2",1
2016,"NORTH DAKOTA","ND","GRAND FORKS",38035,30365,"DONALD TRUMP","REPUBLICAN",16340,"53.8",1
2016,"NORTH DAKOTA","ND","GRANT",38037,1381,"DONALD TRUMP","REPUBLICAN",1108,"80.2",1
2016,"NORTH DAKOTA","ND","GRIGGS",38039,1265,"DONALD TRUMP","REPUBLICAN",847,"67.0",1
2016,"NORTH DAKOTA","ND","HETTINGER",38041,1296,"DONALD TRUMP","REPUBLICAN",1050,"81.0",1
2016,"NORTH DAKOTA","ND","KIDDER",38043,1376,"DONALD TRUMP","REPUBLICAN",1111,"80.7",1
2016,"NORTH DAKOTA","ND","LAMOURE",38045,2151,"DONALD TRUMP","REPUBLICAN",1481,"68.9",1
2016,"NORTH DAKOTA","ND","LOGAN",38047,1067,"DONALD TRUMP","REPUBLICAN",888,"83.2",1
2016,"NORTH DAKOTA","ND","MCHENRY",38049,2820,"DONALD TRUMP","REPUBLICAN",2050,"72.7",1
2016,"NORTH DAKOTA","ND","MCINTOSH",38051,1446,"DONALD TRUMP","REPUBLICAN",1100,"76.1",1
2016,"NORTH DAKOTA","ND","MCKENZIE",38053,4672,"DONALD TRUMP","REPUBLICAN",3670,"78.6",1
2016,"NORTH DAKOTA","ND","MCLEAN",38055,5315,"DONALD TRUMP","REPUBLICAN",3860,"72.6",1
2016,"NORTH DAKOTA","ND","MERCER",38057,4682,"DONALD TRUMP","REPUBLICAN",3759,"80.3",1
2016,"NORTH DAKOTA","ND","MORTON",38059,15832,"DONALD TRUMP","REPUBLICAN",11336,"71.6",1
2016,"NORTH DAKOTA","ND","MOUNTRAIL",38061,4106,"DONALD TRUMP","REPUBLICAN",2582,"62.9",1
2016,"NORTH DAKOTA","ND","NELSON",38063,1717,"DONALD TRUMP","REPUBLICAN",1025,"59.7",1
2016,"NORTH DAKOTA","ND","OLIVER",38065,1017,"DONALD TRUMP","REPUBLICAN",830,"81.6",1
2016,"NORTH DAKOTA","ND","PEMBINA",38067,3153,"DONALD TRUMP","REPUBLICAN",2208,"70.0",1
2016,"NORTH DAKOTA","ND","PIERCE",38069,2071,"DONALD TRUMP","REPUBLICAN",1437,"69.4",1
2016,"NORTH DAKOTA","ND","RAMSEY",38071,5305,"DONALD TRUMP","REPUBLICAN",3217,"60.6",1
2016,"NORTH DAKOTA","ND","RANSOM",38073,2359,"DONALD TRUMP","REPUBLICAN",1210,"51.3",1
2016,"NORTH DAKOTA","ND","RENVILLE",38075,1293,"DONALD TRUMP","REPUBLICAN",993,"76.8",1
2016,"NORTH DAKOTA","ND","RICHLAND",38077,7592,"DONALD TRUMP","REPUBLICAN",4767,"62.8",1
2016,"NORTH DAKOTA","ND","ROLETTE",38079,3755,"HILLARY CLINTON","DEMOCRAT",2099,"55.9",1
2016,"NORTH DAKOTA","ND","SARGENT",38081,1997,"DONALD TRUMP","REPUBLICAN",1088,"54.5",1
2016,"NORTH DAKOTA","ND","SHERIDAN",38083,787,"DONALD TRUMP","REPUBLICAN",650,"82.6",1
2016,"NORTH DAKOTA","ND","SIOUX",38085,1232,"HILLARY CLINTON","DEMOCRAT",758,"61.5",1
2016,"NORTH DAKOTA","ND","SLOPE",38087,430,"DONALD TRUMP","REPUBLICAN",362,"84.2",1
2016,"NORTH DAKOTA","ND","STARK",38089,12322,"DONALD TRUMP","REPUBLICAN",9755,"79.2",1
2016,"NORTH DAKOTA","ND","STEELE",38091,999,"DONALD TRUMP","REPUBLICAN",538,"53.9",1
2016,"NORTH DAKOTA","ND","STUTSMAN",38093,10155,"DONALD TRUMP","REPUBLICAN",6718,"66.2",1
2016,"NORTH DAKOTA","ND","TOWNER",38095,1157,"DONALD TRUMP","REPUBLICAN",733,"63.4",1
2016,"NORTH DAKOTA","ND","TRAILL",38097,3933,"DONALD TRUMP","REPUBLICAN",2265,"57.6",1
2016,"NORTH DAKOTA","ND","WALSH",38099,4636,"DONALD TRUMP","REPUBLICAN",2995,"64.6",1
2016,"NORTH DAKOTA","ND","WARD",38101,27412,"DONALD TRUMP","REPUBLICAN",18636,"68.0",1
2016,"NORTH DAKOTA","ND","WELLS",38103,2383,"DONALD TRUMP","REPUBLICAN",1796,"75.4",1
2016,"NORTH DAKOTA","ND","WILLIAMS",38105,12807,"DONALD TRUMP","REPUBLICAN",10069,"78.6",1
2016,"OHIO","OH","ADAMS",39001,11359,"DONALD TRUMP","REPUBLICAN",8659,"76.2",1
2016,"OHIO","OH","ALLEN",39003,45894,"DONALD TRUMP","REPUBLICAN",30487,"66.4",1
2016,"OHIO","OH","ASHLAND",39005,24590,"DONALD TRUMP","REPUBLICAN",17493,"71.1",1
2016,"OHIO","OH","ASHTABULA",39007,40867,"DONALD TRUMP","REPUBLICAN",23318,"57.1",1
2016,"OHIO","OH","ATHENS",39009,29443,"HILLARY CLINTON","DEMOCRAT",16370,"55.6",1
2016,"OHIO","OH","AUGLAIZE",39011,23627,"DONALD TRUMP","REPUBLICAN",18658,"79.0",1
2016,"OHIO","OH","BELMONT",39013,31122,"DONALD TRUMP","REPUBLICAN",21108,"67.8",1
2016,"OHIO","OH","BROWN",39015,19607,"DONALD TRUMP","REPUBLICAN",14573,"74.3",1
2016,"OHIO","OH","BUTLER",39017,173839,"DONALD TRUMP","REPUBLICAN",106976,"61.5",1
2016,"OHIO","OH","CARROLL",39019,13074,"DONALD TRUMP","REPUBLICAN",9254,"70.8",1
2016,"OHIO","OH","CHAMPAIGN",39021,18104,"DONALD TRUMP","REPUBLICAN",12631,"69.8",1
2016,"OHIO","OH","CLARK",39023,61429,"DONALD TRUMP","REPUBLICAN",35205,"57.3",1
2016,"OHIO","OH","CLERMONT",39025,99121,"DONALD TRUMP","REPUBLICAN",67518,"68.1",1
2016,"OHIO","OH","CLINTON",39027,18675,"DONALD TRUMP","REPUBLICAN",13838,"74.1",1
2016,"OHIO","OH","COLUMBIANA",39029,46201,"DONALD TRUMP","REPUBLICAN",31676,"68.6",1
2016,"OHIO","OH","COSHOCTON",39031,15552,"DONALD TRUMP","REPUBLICAN",10785,"69.3",1
2016,"OHIO","OH","CRAWFORD",39033,19237,"DONALD TRUMP","REPUBLICAN",13611,"70.8",1
2016,"OHIO","OH","CUYAHOGA",39035,603822,"HILLARY CLINTON","DEMOCRAT",398271,"66.0",1
2016,"OHIO","OH","DARKE",39037,25484,"DONALD TRUMP","REPUBLICAN",20012,"78.5",1
2016,"OHIO","OH","DEFIANCE",39039,18192,"DONALD TRUMP","REPUBLICAN",11688,"64.2",1
2016,"OHIO","OH","DELAWARE",39041,103860,"DONALD TRUMP","REPUBLICAN",57568,"55.4",1
2016,"OHIO","OH","ERIE",39043,37578,"DONALD TRUMP","REPUBLICAN",19648,"52.3",1
2016,"OHIO","OH","FAIRFIELD",39045,72913,"DONALD TRUMP","REPUBLICAN",44314,"60.8",1
2016,"OHIO","OH","FAYETTE",39047,11162,"DONALD TRUMP","REPUBLICAN",7995,"71.6",1
2016,"OHIO","OH","FRANKLIN",39049,581140,"HILLARY CLINTON","DEMOCRAT",351198,"60.4",1
2016,"OHIO","OH","FULTON",39051,21225,"DONALD TRUMP","REPUBLICAN",13709,"64.6",1
2016,"OHIO","OH","GALLIA",39053,12931,"DONALD TRUMP","REPUBLICAN",9822,"76.0",1
2016,"OHIO","OH","GEAUGA",39055,49941,"DONALD TRUMP","REPUBLICAN",30227,"60.5",1
2016,"OHIO","OH","GREENE",39057,81858,"DONALD TRUMP","REPUBLICAN",48540,"59.3",1
2016,"OHIO","OH","GUERNSEY",39059,16557,"DONALD TRUMP","REPUBLICAN",11445,"69.1",1
2016,"OHIO","OH","HAMILTON",39061,409109,"HILLARY CLINTON","DEMOCRAT",215719,"52.7",1
2016,"OHIO","OH","HANCOCK",39063,36023,"DONALD TRUMP","REPUBLICAN",24183,"67.1",1
2016,"OHIO","OH","HARDIN",39065,12294,"DONALD TRUMP","REPUBLICAN",8717,"70.9",1
2016,"OHIO","OH","HARRISON",39067,7079,"DONALD TRUMP","REPUBLICAN",5098,"72.0",1
2016,"OHIO","OH","HENRY",39069,13932,"DONALD TRUMP","REPUBLICAN",9301,"66.8",1
2016,"OHIO","OH","HIGHLAND",39071,18501,"DONALD TRUMP","REPUBLICAN",14020,"75.8",1
2016,"OHIO","OH","HOCKING",39073,12838,"DONALD TRUMP","REPUBLICAN",8497,"66.2",1
2016,"OHIO","OH","HOLMES",39075,11054,"DONALD TRUMP","REPUBLICAN",8720,"78.9",1
2016,"OHIO","OH","HURON",39077,24834,"DONALD TRUMP","REPUBLICAN",16226,"65.3",1
2016,"OHIO","OH","JACKSON",39079,13693,"DONALD TRUMP","REPUBLICAN",9949,"72.7",1
2016,"OHIO","OH","JEFFERSON",39081,32201,"DONALD TRUMP","REPUBLICAN",21117,"65.6",1
2016,"OHIO","OH","KNOX",39083,28687,"DONALD TRUMP","REPUBLICAN",19131,"66.7",1
2016,"OHIO","OH","LAKE",39085,116246,"DONALD TRUMP","REPUBLICAN",64255,"55.3",1
2016,"OHIO","OH","LAWRENCE",39087,26607,"DONALD TRUMP","REPUBLICAN",18689,"70.2",1
2016,"OHIO","OH","LICKING",39089,82761,"DONALD TRUMP","REPUBLICAN",51241,"61.9",1
2016,"OHIO","OH","LOGAN",39091,21571,"DONALD TRUMP","REPUBLICAN",15957,"74.0",1
2016,"OHIO","OH","LORAIN",39093,140562,"HILLARY CLINTON","DEMOCRAT",66949,"47.6",1
2016,"OHIO","OH","LUCAS",39095,197556,"HILLARY CLINTON","DEMOCRAT",110833,"56.1",1
2016,"OHIO","OH","MADISON",39097,17290,"DONALD TRUMP","REPUBLICAN",11631,"67.3",1
2016,"OHIO","OH","MAHONING",39099,115072,"HILLARY CLINTON","DEMOCRAT",57381,"49.9",1
2016,"OHIO","OH","MARION",39101,26322,"DONALD TRUMP","REPUBLICAN",16961,"64.4",1
2016,"OHIO","OH","MEDINA",39103,91373,"DONALD TRUMP","REPUBLICAN",54810,"60.0",1
2016,"OHIO","OH","MEIGS",39105,9985,"DONALD TRUMP","REPUBLICAN",7309,"73.2",1
2016,"OHIO","OH","MERCER",39107,21726,"DONALD TRUMP","REPUBLICAN",17506,"80.6",1
2016,"OHIO","OH","MIAMI",39109,52734,"DONALD TRUMP","REPUBLICAN",37079,"70.3",1
2016,"OHIO","OH","MONROE",39111,6795,"DONALD TRUMP","REPUBLICAN",4868,"71.6",1
2016,"OHIO","OH","MONTGOMERY",39113,258301,"DONALD TRUMP","REPUBLICAN",123909,"48.0",1
2016,"OHIO","OH","MORGAN",39115,6443,"DONALD TRUMP","REPUBLICAN",4431,"68.8",1
2016,"OHIO","OH","MORROW",39117,16548,"DONALD TRUMP","REPUBLICAN",11948,"72.2",1
2016,"OHIO","OH","MUSKINGUM",39119,36991,"DONALD TRUMP","REPUBLICAN",24056,"65.0",1
2016,"OHIO","OH","NOBLE",39121,6013,"DONALD TRUMP","REPUBLICAN",4549,"75.7",1
2016,"OHIO","OH","OTTAWA",39123,22218,"DONALD TRUMP","REPUBLICAN",12653,"56.9",1
2016,"OHIO","OH","PAULDING",39125,9047,"DONALD TRUMP","REPUBLICAN",6500,"71.8",1
2016,"OHIO","OH","PERRY",39127,14995,"DONALD TRUMP","REPUBLICAN",10228,"68.2",1
2016,"OHIO","OH","PICKAWAY",39129,24745,"DONALD TRUMP","REPUBLICAN",17076,"69.0",1
2016,"OHIO","OH","PIKE",39131,11879,"DONALD TRUMP","REPUBLICAN",7902,"66.5",1
2016,"OHIO","OH","PORTAGE",39133,76139,"DONALD TRUMP","REPUBLICAN",39971,"52.5",1
2016,"OHIO","OH","PREBLE",39135,20565,"DONALD TRUMP","REPUBLICAN",15446,"75.1",1
2016,"OHIO","OH","PUTNAM",39137,18767,"DONALD TRUMP","REPUBLICAN",14961,"79.7",1
2016,"OHIO","OH","RICHLAND",39139,55214,"DONALD TRUMP","REPUBLICAN",36590,"66.3",1
2016,"OHIO","OH","ROSS",39141,30380,"DONALD TRUMP","REPUBLICAN",18652,"61.4",1
2016,"OHIO","OH","SANDUSKY",39143,28044,"DONALD TRUMP","REPUBLICAN",16316,"58.2",1
2016,"OHIO","OH","SCIOTO",39145,30784,"DONALD TRUMP","REPUBLICAN",20550,"66.8",1
2016,"OHIO","OH","SENECA",39147,23987,"DONALD TRUMP","REPUBLICAN",14825,"61.8",1
2016,"OHIO","OH","SHELBY",39149,23740,"DONALD TRUMP","REPUBLICAN",18590,"78.3",1
2016,"OHIO","OH","STARK",39151,175239,"DONALD TRUMP","REPUBLICAN",98388,"56.1",1
2016,"OHIO","OH","SUMMIT",39153,257979,"HILLARY CLINTON","DEMOCRAT",134256,"52.0",1
2016,"OHIO","OH","TRUMBULL",39155,96029,"DONALD TRUMP","REPUBLICAN",49024,"51.1",1
2016,"OHIO","OH","TUSCARAWAS",39157,41289,"DONALD TRUMP","REPUBLICAN",26918,"65.2",1
2016,"OHIO","OH","UNION",39159,27429,"DONALD TRUMP","REPUBLICAN",18096,"66.0",1
2016,"OHIO","OH","VAN WERT",39161,13770,"DONALD TRUMP","REPUBLICAN",10469,"76.0",1
2016,"OHIO","OH","VINTON",39163,5502,"DONALD TRUMP","REPUBLICAN",3883,"70.6",1
2016,"OHIO","OH","WARREN",39165,117267,"DONALD TRUMP","REPUBLICAN",77643,"66.2",1
2016,"OHIO","OH","WASHINGTON",39167,29840,"DONALD TRUMP","REPUBLICAN",20514,"68.7",1
2016,"OHIO","OH","WAYNE",39169,49853,"DONALD TRUMP","REPUBLICAN",32270,"64.7",1
2016,"OHIO","OH","WILLIAMS",39171,17308,"DONALD TRUMP","REPUBLICAN",11939,"69.0",1
2016,"OHIO","OH","WOOD",39173,64341,"DONALD TRUMP","REPUBLICAN",32498,"50.5",1
2016,"OHIO","OH","WYANDOT",39175,10592,"DONALD TRUMP","REPUBLICAN",7468,"70.5",1
2016,"OKLAHOMA","OK","ADAIR",40001,6513,"DONALD TRUMP","REPUBLICAN",4787,"73.5",1
2016,"OKLAHOMA","OK","ALFALFA",40003,2258,"DONALD TRUMP","REPUBLICAN",1933,"85.6",1
2016,"OKLAHOMA","OK","ATOKA",40005,5018,"DONALD TRUMP","REPUBLICAN",4084,"81.4",1
2016,"OKLAHOMA","OK","BEAVER",40007,2243,"DONALD TRUMP","REPUBLICAN",1993,"88.9",1
2016,"OKLAHOMA","OK","BECKHAM",40009,7552,"DONALD TRUMP","REPUBLICAN",6308,"83.5",1
2016,"OKLAHOMA","OK","BLAINE",40011,3793,"DONALD TRUMP","REPUBLICAN",2884,"76.0",1
2016,"OKLAHOMA","OK","BRYAN",40013,13818,"DONALD TRUMP","REPUBLICAN",10478,"75.8",1
2016,"OKLAHOMA","OK","CADDO",40015,9348,"DONALD TRUMP","REPUBLICAN",6482,"69.3",1
2016,"OKLAHOMA","OK","CANADIAN",40017,55278,"DONALD TRUMP","REPUBLICAN",39986,"72.3",1
2016,"OKLAHOMA","OK","CARTER",40019,18534,"DONALD TRUMP","REPUBLICAN",13752,"74.2",1
2016,"OKLAHOMA","OK","CHEROKEE",40021,16490,"DONALD TRUMP","REPUBLICAN",9994,"60.6",1
2016,"OKLAHOMA","OK","CHOCTAW",40023,5426,"DONALD TRUMP","REPUBLICAN",4206,"77.5",1
2016,"OKLAHOMA","OK","CIMARRON",40025,1079,"DONALD TRUMP","REPUBLICAN",963,"89.2",1
2016,"OKLAHOMA","OK","CLEVELAND",40027,109450,"DONALD TRUMP","REPUBLICAN",62538,"57.1",1
2016,"OKLAHOMA","OK","COAL",40029,2399,"DONALD TRUMP","REPUBLICAN",1898,"79.1",1
2016,"OKLAHOMA","OK","COMANCHE",40031,32564,"DONALD TRUMP","REPUBLICAN",19183,"58.9",1
2016,"OKLAHOMA","OK","COTTON",40033,2602,"DONALD TRUMP","REPUBLICAN",2054,"78.9",1
2016,"OKLAHOMA","OK","CRAIG",40035,5785,"DONALD TRUMP","REPUBLICAN",4283,"74.0",1
2016,"OKLAHOMA","OK","CREEK",40037,28830,"DONALD TRUMP","REPUBLICAN",21575,"74.8",1
2016,"OKLAHOMA","OK","CUSTER",40039,10541,"DONALD TRUMP","REPUBLICAN",7826,"74.2",1
2016,"OKLAHOMA","OK","DELAWARE",40041,15716,"DONALD TRUMP","REPUBLICAN",11826,"75.2",1
2016,"OKLAHOMA","OK","DEWEY",40043,2248,"DONALD TRUMP","REPUBLICAN",1965,"87.4",1
2016,"OKLAHOMA","OK","ELLIS",40045,1827,"DONALD TRUMP","REPUBLICAN",1611,"88.2",1
2016,"OKLAHOMA","OK","GARFIELD",40047,21710,"DONALD TRUMP","REPUBLICAN",16009,"73.7",1
2016,"OKLAHOMA","OK","GARVIN",40049,10546,"DONALD TRUMP","REPUBLICAN",8253,"78.3",1
2016,"OKLAHOMA","OK","GRADY",40051,22286,"DONALD TRUMP","REPUBLICAN",17316,"77.7",1
2016,"OKLAHOMA","OK","GRANT",40053,2201,"DONALD TRUMP","REPUBLICAN",1827,"83.0",1
2016,"OKLAHOMA","OK","GREER",40055,1896,"DONALD TRUMP","REPUBLICAN",1482,"78.2",1
2016,"OKLAHOMA","OK","HARMON",40057,977,"DONALD TRUMP","REPUBLICAN",715,"73.2",1
2016,"OKLAHOMA","OK","HARPER",40059,1499,"DONALD TRUMP","REPUBLICAN",1318,"87.9",1
2016,"OKLAHOMA","OK","HASKELL",40061,4738,"DONALD TRUMP","REPUBLICAN",3701,"78.1",1
2016,"OKLAHOMA","OK","HUGHES",40063,4526,"DONALD TRUMP","REPUBLICAN",3388,"74.9",1
2016,"OKLAHOMA","OK","JACKSON",40065,7806,"DONALD TRUMP","REPUBLICAN",5969,"76.5",1
2016,"OKLAHOMA","OK","JEFFERSON",40067,2350,"DONALD TRUMP","REPUBLICAN",1910,"81.3",1
2016,"OKLAHOMA","OK","JOHNSTON",40069,4018,"DONALD TRUMP","REPUBLICAN",3093,"77.0",1
2016,"OKLAHOMA","OK","KAY",40071,16803,"DONALD TRUMP","REPUBLICAN",12172,"72.4",1
2016,"OKLAHOMA","OK","KINGFISHER",40073,6131,"DONALD TRUMP","REPUBLICAN",5156,"84.1",1
2016,"OKLAHOMA","OK","KIOWA",40075,3493,"DONALD TRUMP","REPUBLICAN",2596,"74.3",1
2016,"OKLAHOMA","OK","LATIMER",40077,4056,"DONALD TRUMP","REPUBLICAN",3100,"76.4",1
2016,"OKLAHOMA","OK","LE FLORE",40079,17221,"DONALD TRUMP","REPUBLICAN",13362,"77.6",1
2016,"OKLAHOMA","OK","LINCOLN",40081,14025,"DONALD TRUMP","REPUBLICAN",10854,"77.4",1
2016,"OKLAHOMA","OK","LOGAN",40083,18979,"DONALD TRUMP","REPUBLICAN",13633,"71.8",1
2016,"OKLAHOMA","OK","LOVE",40085,3789,"DONALD TRUMP","REPUBLICAN",2922,"77.1",1
2016,"OKLAHOMA","OK","MAJOR",40093,3407,"DONALD TRUMP","REPUBLICAN",2948,"86.5",1
2016,"OKLAHOMA","OK","MARSHALL",40095,5492,"DONALD TRUMP","REPUBLICAN",4206,"76.6",1
2016,"OKLAHOMA","OK","MAYES",40097,15717,"DONALD TRUMP","REPUBLICAN",11555,"73.5",1
2016,"OKLAHOMA","OK","MCCLAIN",40087,16858,"DONALD TRUMP","REPUBLICAN",13169,"78.1",1
2016,"OKLAHOMA","OK","MCCURTAIN",40089,10726,"DONALD TRUMP","REPUBLICAN",8656,"80.7",1
2016,"OKLAHOMA","OK","MCINTOSH",40091,7963,"DONALD TRUMP","REPUBLICAN",5505,"69.1",1
2016,"OKLAHOMA","OK","MURRAY",40099,5528,"DONALD TRUMP","REPUBLICAN",4175,"75.5",1
2016,"OKLAHOMA","OK","MUSKOGEE",40101,24216,"DONALD TRUMP","REPUBLICAN",15043,"62.1",1
2016,"OKLAHOMA","OK","NOBLE",40103,4878,"DONALD TRUMP","REPUBLICAN",3715,"76.2",1
2016,"OKLAHOMA","OK","NOWATA",40105,4237,"DONALD TRUMP","REPUBLICAN",3321,"78.4",1
2016,"OKLAHOMA","OK","OKFUSKEE",40107,3943,"DONALD TRUMP","REPUBLICAN",2800,"71.0",1
2016,"OKLAHOMA","OK","OKLAHOMA",40109,273942,"DONALD TRUMP","REPUBLICAN",141569,"51.7",1
2016,"OKLAHOMA","OK","OKMULGEE",40111,13949,"DONALD TRUMP","REPUBLICAN",8944,"64.1",1
2016,"OKLAHOMA","OK","OSAGE",40113,18966,"DONALD TRUMP","REPUBLICAN",12577,"66.3",1
2016,"OKLAHOMA","OK","OTTAWA",40115,10690,"DONALD TRUMP","REPUBLICAN",7631,"71.4",1
2016,"OKLAHOMA","OK","PAWNEE",40117,6364,"DONALD TRUMP","REPUBLICAN",4729,"74.3",1
2016,"OKLAHOMA","OK","PAYNE",40119,27760,"DONALD TRUMP","REPUBLICAN",16651,"60.0",1
2016,"OKLAHOMA","OK","PITTSBURG",40121,17271,"DONALD TRUMP","REPUBLICAN",12753,"73.8",1
2016,"OKLAHOMA","OK","PONTOTOC",40123,14831,"DONALD TRUMP","REPUBLICAN",10431,"70.3",1
2016,"OKLAHOMA","OK","POTTAWATOMIE",40125,25452,"DONALD TRUMP","REPUBLICAN",17848,"70.1",1
2016,"OKLAHOMA","OK","PUSHMATAHA",40127,4483,"DONALD TRUMP","REPUBLICAN",3581,"79.9",1
2016,"OKLAHOMA","OK","ROGER MILLS",40129,1759,"DONALD TRUMP","REPUBLICAN",1547,"87.9",1
2016,"OKLAHOMA","OK","ROGERS",40131,40862,"DONALD TRUMP","REPUBLICAN",30913,"75.7",1
2016,"OKLAHOMA","OK","SEMINOLE",40133,8037,"DONALD TRUMP","REPUBLICAN",5613,"69.8",1
2016,"OKLAHOMA","OK","SEQUOYAH",40135,14437,"DONALD TRUMP","REPUBLICAN",10888,"75.4",1
2016,"OKLAHOMA","OK","STEPHENS",40137,17904,"DONALD TRUMP","REPUBLICAN",14182,"79.2",1
2016,"OKLAHOMA","OK","TEXAS",40139,5780,"DONALD TRUMP","REPUBLICAN",4621,"79.9",1
2016,"OKLAHOMA","OK","TILLMAN",40141,2706,"DONALD TRUMP","REPUBLICAN",1944,"71.8",1
2016,"OKLAHOMA","OK","TULSA",40143,247054,"DONALD TRUMP","REPUBLICAN",144258,"58.4",1
2016,"OKLAHOMA","OK","WAGONER",40145,31300,"DONALD TRUMP","REPUBLICAN",23005,"73.5",1
2016,"OKLAHOMA","OK","WASHINGTON",40147,22224,"DONALD TRUMP","REPUBLICAN",15825,"71.2",1
2016,"OKLAHOMA","OK","WASHITA",40149,4631,"DONALD TRUMP","REPUBLICAN",3854,"83.2",1
2016,"OKLAHOMA","OK","WOODS",40151,3668,"DONALD TRUMP","REPUBLICAN",2947,"80.3",1
2016,"OKLAHOMA","OK","WOODWARD",40153,7595,"DONALD TRUMP","REPUBLICAN",6347,"83.6",1
2016,"OREGON","OR","BAKER",41001,8779,"DONALD TRUMP","REPUBLICAN",6218,"70.8",1
2016,"OREGON","OR","BENTON",41003,48753,"HILLARY CLINTON","DEMOCRAT",29193,"59.9",1
2016,"OREGON","OR","CLACKAMAS",41005,214039,"HILLARY CLINTON","DEMOCRAT",102095,"47.7",1
2016,"OREGON","OR","CLATSOP",41007,19664,"HILLARY CLINTON","DEMOCRAT",9252,"47.1",1
2016,"OREGON","OR","COLUMBIA",41009,26618,"DONALD TRUMP","REPUBLICAN",13217,"49.7",1
2016,"OREGON","OR","COOS",41011,31313,"DONALD TRUMP","REPUBLICAN",17865,"57.1",1
2016,"OREGON","OR","CROOK",41013,12172,"DONALD TRUMP","REPUBLICAN",8511,"69.9",1
2016,"OREGON","OR","CURRY",41015,12611,"DONALD TRUMP","REPUBLICAN",7212,"57.2",1
2016,"OREGON","OR","DESCHUTES",41017,98557,"DONALD TRUMP","REPUBLICAN",45692,"46.4",1
2016,"OREGON","OR","DOUGLAS",41019,53521,"DONALD TRUMP","REPUBLICAN",34582,"64.6",1
2016,"OREGON","OR","GILLIAM",41021,1019,"DONALD TRUMP","REPUBLICAN",671,"65.8",1
2016,"OREGON","OR","GRANT",41023,4340,"DONALD TRUMP","REPUBLICAN",3210,"74.0",1
2016,"OREGON","OR","HARNEY",41025,3974,"DONALD TRUMP","REPUBLICAN",2912,"73.3",1
2016,"OREGON","OR","HOOD RIVER",41027,10910,"HILLARY CLINTON","DEMOCRAT",6510,"59.7",1
2016,"OREGON","OR","JACKSON",41029,109327,"DONALD TRUMP","REPUBLICAN",53870,"49.3",1
2016,"OREGON","OR","JEFFERSON",41031,9459,"DONALD TRUMP","REPUBLICAN",5483,"58.0",1
2016,"OREGON","OR","JOSEPHINE",41033,44560,"DONALD TRUMP","REPUBLICAN",26923,"60.4",1
2016,"OREGON","OR","KLAMATH",41035,30507,"DONALD TRUMP","REPUBLICAN",20435,"67.0",1
2016,"OREGON","OR","LAKE",41037,3930,"DONALD TRUMP","REPUBLICAN",3022,"76.9",1
2016,"OREGON","OR","LANE",41039,191950,"HILLARY CLINTON","DEMOCRAT",102753,"53.5",1
2016,"OREGON","OR","LINCOLN",41041,25256,"HILLARY CLINTON","DEMOCRAT",12501,"49.5",1
2016,"OREGON","OR","LINN",41043,58719,"DONALD TRUMP","REPUBLICAN",33488,"57.0",1
